0: 654,1330,1339
873: 845
874: 1411,1783,105,1791,1562
875: 1437,1368,81,517
876: 1570,86,977,1265,1255,1044,1323
877: 1519,926,1181
878: 23,1518
879: 1678
880: 1105,1580,969
881: 625,1613
882: 1074,23
883: 1155,11,232
884: 337,596,277
885: 393,1755,1541
886: 340
887: 907,1466,50
888: 246,915,234
889: 1586,1590
890: 1224,197,578
891: 432,1267,587
892: 468
893: 806,607
894: 1115,1511,1281
895: 119,1623,1116
896: 617,114
897: 617,202
898: 776
899: 
900: 670
901: 
902: 456
903: 990
904: 964
905: 1537,611,1302
906: 743,995,1786,225
907: 887,18
908: 939,975
909: 643,976
910: 441,646,299
911: 268,333
912: 203,711,721,1446
913: 1130,268
914: 
915: 246,888,234,579,491
916: 414
917: 571,303
918: 1051
919: 1561
920: 41,335,7
921: 472,985
922: 228,1376
923: 1228,4,1144,1103
924: 1637,1458
925: 1030
926: 1519,877,687
927: 
928: 1662,278,766
929: 957,1099,426,1188
930: 774,232
931: 1,1526,1713,682
932: 327,611,1302,1319
933: 165,457
934: 1340,744,1092,201,1239
935: 
936: 365
937: 813,354,1472,1371,291
938: 694,817,1373,143
939: 908,975,728,796,1312
940: 1254
941: 
942: 443,1066
943: 638,960,355,1658,108
944: 
945: 1534,1379,118
946: 405,243
947: 1324,688,1095
948: 1134,240,433,385
949: 1393,1571
950: 83,1616
951: 
952: 854,1218
953: 800,189,827
954: 47
955: 
956: 1000,1470,155
957: 929,863,536,136,1099
958: 1012,1689
959: 245,690,701
960: 638,943,623,1522,355
961: 1436,1612,737
962: 
963: 209,1593
964: 904,258
965: 
966: 1421,600
967: 126,246,1577
968: 465,311
969: 880,508,432
970: 1357,301
971: 982,1009
972: 1154,844,799,541,1243
973: 256,67
974: 1655,1665,1428
975: 939,908,1312,347
976: 909,505
977: 876,86,1044,200
978: 8
979: 176,1379,1398,1782,1534
980: 331
981: 387,672
982: 346,1009,971,247
983: 200,555,1045
1781: 1366,674,1263
985: 921,28
986: 1649,1182,242
987: 805,1392,408
1746: 1174,458,1358,597,356
989: 
990: 903,749
991: 381,431,566,610
992: 588,678,226
993: 1415,602,421
994: 788,1260,772
995: 1786,906,225,595
996: 110,206
997: 220
998: 659,671
999: 1745,5,1216,828
1000: 956,1470,1590,1747
1001: 
1002: 708
1003: 256
1004: 1402,1178,1675
1005: 440,1549,1452
1006: 1227,761
1007: 685,608
1008: 308,1784
1009: 982,346,1670,971,1420
1010: 
1011: 62,565,832,1137
1012: 1689,1296,958
1013: 8
1014: 17,1020,620,1532
1015: 269,10
1016: 323,1142,1505,1624,1502,759
1017: 352
1018: 1053
1019: 93
1020: 399,17,1014,620
1021: 1160
1022: 110,1056,353
1023: 1078,1335,1559,705
1024: 1419
1025: 1490,871
1026: 1796,1191
1027: 1362
1028: 1313,494,203,760,676
1029: 471
1030: 925
1031: 1363
1032: 
1033: 1110,275
1034: 459,1174
1035: 1569,379,858
1036: 
1037: 1158
1038: 1157
1039: 137,613,1524
1040: 346,632,1310,171
1041: 606,726
1042: 1545
1043: 815,134,400
1044: 1255,555,876,977
1045: 857,983
1046: 
1047: 227,1574,1183,588,678
1048: 338,754,66
1049: 1233,1258,1196,366,436
1050: 638,863,136
1051: 918
1052: 
1053: 1018,669
1054: 280,592
1055: 712,1699,1634,1692
1056: 634,353,110,1022
1057: 1728,150,1448,131,576,1278
1058: 821
1794: 798,735,778,285,407
1060: 1657,67,1253
1061: 278,85
1062: 1378,1188,22,843,742
1063: 242,1067,1629
1064: 1253,1143,1657
1065: 1203,1321,1492
1066: 942
1067: 1429,1063,242,1629
1068: 1368,642,517,1531
1069: 1597
1070: 34,1293,560
1071: 451,1409,111
1072: 151,1129,447
1073: 
1074: 882,1261
1075: 1523
1076: 123,1614,1257
1077: 1669,1125,116
1078: 1023,1335,1559
1079: 825,264
1080: 
1081: 384,152,244
1082: 1629,415,1391,364,1490
1083: 464,361
1084: 261,1161,1563,1100
1085: 1531,642
1086: 538,1395,1785,1167
1087: 1638,1480
1088: 1756,575,1136,38,734
1089: 1101,656,1452,1194
1090: 409,647,751
1091: 
1092: 1465,655,934
1093: 472,585
1094: 729
1095: 947,688,1377
1096: 247,1303,742,1790
1097: 1656,1185,463,70
1098: 1151,1496,1751,1118,574
1099: 536,929,957,152
1100: 261,1084
1101: 1089,656
1102: 705,1289
1103: 1598,1228,923,19
1104: 1288
1105: 880,718,1286,1580
1106: 46,684,1789,720
1107: 248
1108: 1419,1276
1109: 677,1295,773,1245
1110: 1521,1033,27
1111: 1273,679
1112: 
1113: 
1114: 640,1128
1115: 894,1281
1116: 895
1117: 416
1118: 78,1751,1098,574,58
1119: 139,1560
1120: 449,32,1366,506,810
1121: 633,122,561,241,706
1122: 417
1123: 1523,379
1124: 385,530,813,354,1134,358,1585
1125: 1077,1669,1583
1126: 872,1334,870,1510,603
1127: 298
1128: 1436,640,1114
1129: 1072,151
1130: 913,772,788
1131: 416,821
1132: 157,449,26
1133: 790,532,630
1134: 948,433,358,385,1124
1135: 72
1136: 700,1756,575,852,1088,156
1137: 565,1206,62,1011
1138: 1177,555,1483,857
1139: 1219
1140: 1671,40
1141: 1553,1648
1142: 323,183,1016,838,84,1505
1143: 736,1064,1657
1144: 1509,923,4
1145: 302,554,162
1146: 518,599,1468
1147: 522,586,730,1444
1148: 1566,328,481,267,1268
1149: 1191
1150: 1631
1151: 1496,1098,1706,309
1152: 
1788: 686,1413,191,842
1154: 844,972,201,1243,212,744
1155: 1455,883
1156: 1526,836,420
1157: 1038,718,1580
1158: 1037,1790
1159: 572
1160: 1021
1161: 1084,1563
1162: 293
1163: 174
1164: 509,179,1414
1165: 69
1166: 1324
1167: 819,375,1086
1168: 1454,282,654,378
1169: 667,1434
1170: 
1171: 1380,1635,1258
1172: 1666
1173: 1504,1445
1174: 1746,458,627,459,1034
1175: 1747
1176: 1196,778,83,436,285
1177: 1138,555,1445
1178: 1402,1004,1675,681
1179: 1354,1765
1180: 1785,1616,538
1181: 877
1182: 986,1401,242
1183: 445,1047,1677,678
1184: 1793
1185: 1656,1097,1683,463
1186: 700,1756,1520,473,444
1187: 1333,482,1566,1268,371
1188: 426,929,1062,22
1189: 1251,551,758
1190: 
1191: 1149,1026,840
1192: 326,869
1193: 1653,665,16,230,1614,20,1257
1194: 553,1089,1452
1195: 1760,1503
1196: 1176,778,366,1049,436
1197: 1744,856,515
1198: 465,145,311
1199: 284,1367,140
1200: 438,662,1686
1201: 1281,129
1202: 1627,1262,302,831
1203: 1290,645,839,1321,1065
1204: 
1205: 
1206: 565,1349,233,1137
1207: 
1208: 359,762,1270,175,478
1209: 1790,390
1210: 1300
1211: 586,403,750,64,1439
1212: 1672,103
1213: 
1214: 
1215: 493,52,1498
1216: 999,401,828
1217: 266,818
1218: 227,952,854,445
1219: 1139
1220: 151
1221: 859
1222: 1685
1223: 1769,217,473
1224: 890,794
1225: 
1226: 1267
1227: 761,1006
1228: 923,1103
1229: 1628,583,291,1291
1230: 190
1231: 549,784,1422
1232: 288,1506,231
1233: 1258,1049,1340,377,366
1234: 833,239,651
1235: 841
1236: 1486
1237: 840,439,1795
1238: 1608,534,1554
1239: 1340,934,377
1240: 355,1385
1241: 1455
1242: 1548,1780
1243: 1318,212,1154,972
1244: 1490
1245: 374,773,1109
1774: 1375,533,430,1778
1247: 166,159,1259,454
1248: 542
1249: 501,755
1250: 29
1251: 551,1189,15,127
1252: 294,710,1335,1418
1253: 1064,589,1657,1060,866
1254: 448,526,940,1392
1255: 1265,1044,1445,876
1256: 396,1393
1257: 1076,665,1193,554
1258: 1233,1049,1340,1635,1171
1259: 1691,1247,159
1260: 772,994,1677
1261: 1074
1262: 619,1202,1627
1263: 619,674,1781
1264: 1417,1398,81,1782
1265: 1255,712,1543,1323,876
1266: 
1267: 891,508,1226
1268: 267,386,1566,1148,1187,371
1269: 421,602
1270: 762,1208
1271: 304
1272: 220,11
1273: 1111,1622
1274: 1432,1600,1605
1275: 621,455
1276: 1358,597,1108
1277: 1632,1407,1625
1278: 80,1728,1057,576
1279: 95,1400,450
1280: 1361,329
1281: 1201,1511,1115,894
1282: 299,73,780,1789
1283: 1551,257
1284: 653
1285: 
1286: 478,1105
1793: 1184,581,1326,1504
1288: 1695,1104
1289: 705,1102,1559
1290: 645,1203,1780,419
1291: 1503,1229
1292: 824,1428,6
1293: 147,34,1070
1294: 
1295: 773,1466,552,677,1109
1296: 1689,1012
1297: 1483,293
1298: 200,51
1299: 
1300: 1210
1301: 154,297
1302: 1319,1329,905,164,932,611
1303: 1096,247,427,1378
1304: 
1305: 1543,1334,1323,870,1699
1306: 178
1307: 119,87,1623,548
1308: 610,1628,1486
1309: 819,728,1341
1310: 380,872,632,346,1040
1311: 437,594,59
1312: 306,796,939,975,347
1313: 494,226,1028,760
1314: 97,1611,1706
1315: 392,1377
1316: 567,822
1317: 1721,1664
1318: 1243,212,70
1319: 1302,1329,395,932
1320: 1335
1321: 839,1203,1065
1322: 518,526
1323: 1543,1334,1305,1265,876,1570
1324: 947,1166,688,1648
1325: 1755,741,577
1326: 79,1793
1327: 607,370
1328: 347,422,1520,444
1329: 1302,1319,395,164,697
1330: 378,0,708
1331: 59
1332: 1778,1370,207,430
1333: 482,217,1187,1473,1566
1334: 1305,1323,870,1570,1126,872
1335: 1078,710,1023,1320,1252
1336: 
1337: 13,1440
1338: 24,527,1463
1339: 0,180,748
1340: 934,744,1239,1635,1233,1258
1341: 65,819,1309
1342: 1576,585
1343: 102
1344: 186
1345: 180,797,686
1346: 1630
1347: 570,1645
1348: 30,425
1349: 704,1206
1350: 387,381,431
1351: 177,321
1352: 1373,39
1353: 118
1354: 218,1179
1355: 
1356: 606
1357: 970
1358: 1276,597,1746,281
1359: 420
1360: 289,132,64
1361: 1697,1280,817,145
1362: 1027,392,1377
1363: 1031,1663,1791,1562
1364: 
1365: 871,496,580
1366: 1781,1120,1500,506
1367: 55,140,1199,168
1368: 1068,820,875
1369: 450,663
1370: 1332,207,430
1371: 1472,291,937
1372: 1437,81
1373: 1352,410,694,1468,938
1374: 
1375: 90,604,533,1774
1376: 922,228,606
1377: 392,1315,1362,1095
1378: 1062,196,427,1303
1379: 176,979,945,1534
1380: 1171
1381: 
1382: 82,218
1383: 713,752,1588
1384: 330,1556
1385: 738,1240
1386: 1488
1387: 515,622
1388: 211,601,402,363
1389: 715,514,382,504
1390: 1433
1391: 1629,1082,415
1392: 805,987,1254
1393: 949,1507,1256,1571
1394: 161,57
1395: 538,1086,65,819
1396: 1581,576,322,835,725
1397: 1787,855
1398: 81,1264,1782,979
1399: 280
1400: 318,1279
1401: 695,1182
1402: 1178,1004
1403: 1459,770,564
1404: 1653,162,1789
1405: 186,341,495
1406: 1695
1407: 1632,1782,1277
1408: 336
1409: 40,111,451,1071
1410: 304
1411: 874,1783,1562
1412: 1610,854
1413: 1492,1788
1414: 753,1164,794
1415: 993,1567
1416: 1698
1417: 1264,1782
1418: 98,1252,529
1419: 1024,1108
1420: 1670,1735,1009
1421: 966
1422: 832,784,1231
1423: 9,141
1424: 
1425: 709,658
1426: 336
1427: 735,369,366
1428: 974,824,1292
1429: 1067,119,87
1430: 618,107
1431: 
1432: 1274,184,1532,1600
1433: 706,1390
1434: 1169,188,424
1435: 1607
1436: 961,1128,1612
1437: 875,1372,353
1438: 1529
1439: 373,64,403,1211
1440: 1622,1337
1441: 1745
1442: 602,470
1443: 35,363
1444: 586,403,1147
1445: 1255,1173,1177
1446: 912,676,314
1447: 598,782
1448: 131,475,1057
1449: 1476
1450: 328
1451: 533,1667
