0: 4622,489,2858
123: 1995,939,3875,2129,2853,2734,459
4006: 654,911
125: 3196,1369
126: 3810,1801,2728
127: 4357,527
128: 4790,2984,2971
129: 64,3387,1699
130: 4203
131: 1100,3941,414
132: 
133: 1529,1897
134: 727,3395,3451
135: 2702,3681,2967
136: 1700,1360
137: 
138: 522,4484,227,2911
139: 
140: 233,571,3459
141: 2864,4183
4314: 4095
143: 2630,3245
144: 173,1722,3881,2127
4702: 2307,914,3703,2675
146: 
147: 3920,2352,1805
148: 2811,4595,2055,4284,2868,4763
4576: 1441,3685,3881,2127,4574
150: 4041,2206,3508
151: 2510,1998
4072: 2831,1958,1786,2503,3051
153: 2191
154: 2473,896,4422
155: 4042
156: 3109
157: 390,4734,3191,4375
158: 3624,1962
159: 4669
160: 4157,4245,2886,1352
161: 2038,4556
162: 
163: 3417,2880,3014
164: 2738,2076,1610
4270: 2403,3115
166: 2931,742
4064: 2582,3002,3377,1351
168: 1968,2221,3536,1551,1268
169: 
4593: 4496,3948,3784,3462
171: 4349,1149
4012: 3503,3120,1408,2507
173: 144,1722,4272,2127
174: 3562,1197,4158,2750
175: 2913
176: 
177: 3102,3601
178: 
179: 277,3121,4607
180: 116
181: 2020,2063,3611
182: 3917,1556,2500,879,469
4477: 3749,3322,987,3983
184: 59,2341,3098
185: 
4732: 556,1092,3952
187: 
188: 4619,3577,2207
189: 2495,4002
190: 337,3456,4649,1195
191: 1143
192: 
193: 1512,693,983
194: 3791
4004: 4405,2469,1177,3588
4521: 3043,348
197: 
198: 1974,2110
199: 1125,3990
4786: 4701,1554,4105,4729,2248,2657
4100: 3883,3649,1944
202: 4275
203: 2977,2764
204: 1925,4409,2414,2346
205: 2487,1411,4405
206: 397
207: 3078
208: 3757
4767: 746,1532,3744,2895,1695,3751,815,2385
210: 1993,4103,3533
211: 2227,4804,1798
4373: 578,4463,492
213: 
214: 1406,3366,3076,3493
215: 1742,2760
216: 4714,2312
217: 1266,1803
218: 1353,758
219: 2328,3279
220: 4404,4489
221: 3497
222: 1625
4357: 127,1226,1189
4397: 4563,54,3655,4313,3019
225: 1126,3790,1908
226: 4506,4582,4628,3244
227: 4800,522,138,2911
4780: 2257,104,4799
229: 705,958,2535
4441: 
231: 2402
232: 61,1190,973,1678
233: 140,1089,3459
234: 24
235: 1479,1961,4274,624
236: 2381,426,4820
4520: 96
4353: 
239: 3460,282,1067
240: 
241: 1424
242: 2483,4445,1434,2677
243: 993,3971,3360,2390
4330: 1182,1609,7,4768
245: 3179,2546
3982: 3403,4094,1688,4141,486,1948
247: 1927,3083,952,3612
248: 2224,3539,772
249: 3340
4581: 28
251: 2159,4484,2755
252: 859,357,2841,2342
253: 2000
254: 1372,4187,3074
255: 2416,3350
3957: 2121,1476,3460,473,282
257: 3432,3639,4185,4754
4039: 122,2855,2895,1695
259: 2058,2733
260: 616
261: 2902,3738
4136: 3520,992,3739
263: 1788,4063,1867
4501: 916,2712
4014: 2203,2848,4549
266: 
267: 1306,84
268: 1563,2986
4691: 417,1413,1722,1973,4536
270: 3955,924,1455,48
271: 2620,4708,3522
272: 1245
273: 1334
274: 1245,1737,2370,3743,4260
4174: 4773,2131,2209,4588
276: 791,4215
277: 179
278: 4207,3395,3771
279: 2742
280: 2522
3980: 2214,1270
282: 3460,3957,1067,239,1046
4633: 2561,4554,4197
284: 3077,4801,1723,2052
285: 3954,1115
4470: 2044,3186,3749,4801
4377: 922,1974
288: 416
289: 3559,4457
290: 4724,294,2178
291: 4347,4808,1983
292: 3232,1375,2553
293: 841,4674,534
294: 2178,290,487,1927
295: 
296: 4530,3778,3802
297: 3836,4591,2512
298: 1796,1746,3859,2482,4315
4371: 4481,40,620
300: 942,2334,1558
4813: 37
302: 999,2196
303: 609,3820,3986
4150: 1940,547,4360
305: 2078,4096,1706,1211
306: 3625,3560,3874,980
307: 1494,4180,1649,1223,3533
308: 1120,2629,1175,4198,2788
4307: 2105,1252,3039
4608: 2112,2287
311: 4793,3324
312: 1724,1190,61
313: 3332,1599,2486
4369: 2401,2664,2528,2279,2919
315: 1739,4678,569,1573
4306: 611,3338,4512,3035,4816
4554: 2048,4633
318: 4177
319: 4263,3714,2347,3066,4596
320: 
321: 1843,1594,2176,854,3584
322: 4513,2076,1222
323: 340,4239,4808
324: 
325: 
326: 2079,4262
327: 1482
4096: 2078,305,1706
4572: 
330: 3187
331: 3204,4791,3803,735
332: 4214,4074,3358
4356: 
334: 4464,2456,733
335: 4317
336: 626,4297,4814
337: 3456,190,3069,3712
338: 1100,3959,1550
4657: 
340: 323,4239,3367,4728
341: 1977
342: 3288,67
343: 4527
344: 1742,2760,2563,3176,52
345: 1996,2921
4665: 4457,904,3795
347: 4677,2264,764
348: 4521,4777
349: 3922
350: 793
351: 4453
352: 3517,4805,1504
353: 4237,3362,2622
354: 2750
4595: 2086,148,2055,4763,1956
356: 2139,1304
357: 859,252,491,2411
4210: 
359: 
4649: 3456,190,2114,3974
361: 
362: 1924,3257,740
3993: 1693,2776,1299
364: 3448,1667,3255,2903
365: 4733
366: 2310
367: 
368: 1281,807
369: 3558,4768,4532
370: 2428
371: 3130,4342
372: 3916,1367
373: 1265,2496,4444,4196
374: 3848,3686,4666
375: 4791
376: 3772
377: 2165
4794: 2326,2074
379: 1015,1027
4545: 3965
381: 1131
382: 
383: 3597,3832,4814,4822
384: 1390,3341,783,912
385: 1461,938,1254,1629
386: 1220,986,2997
387: 4027,1315,2128
388: 
4718: 2123,3214,91,3929
390: 157,1413,399,1040,4375
4019: 1975
392: 2005,665
4339: 
394: 1142,2842,1244,2867
395: 1586,3532
396: 3790,3647
397: 206
398: 3761,1716
399: 1040,3372,390,3650,4375,3775
400: 3555
401: 3129
402: 3800,4005,871,4390
403: 3824,4189
404: 843,2310
405: 
4381: 1943,3470,2175,1633,1475
4113: 3324,1572,2505
408: 4251
409: 4119,2530
4252: 4723,643,1679
411: 3958,4251
412: 3393,4409
413: 2
414: 3313,131,1100
415: 2229,4276
416: 288
417: 4691,1980,1449,1973
418: 
419: 2231,4557,4139,1164
4382: 3633,1795
421: 484,1090,3066,3844
422: 80,1975,2520
423: 
424: 1486,3545,2120,487
425: 1554,2088
426: 2516,1621,4820,236
427: 1751,4556
428: 4074,2508
429: 4214,1965,3358,1684,838,1079
430: 1866
431: 2723,2002
432: 522,2159,4800
433: 968,2518
434: 3665,1986
435: 1253,4123,1636
436: 4449
437: 3347,457,2961
438: 4803,3259,3185,4490
439: 569,3240,1216,3016
4631: 1130
441: 2202
4656: 4498,1315,915,2795,3510
443: 
444: 2246,3403,1192
445: 1128,2253
446: 77,2646,1496,4479
447: 4658,2761,1072,2880
448: 4781
4103: 210,1993,3218,875
4465: 2039,2490,2896
451: 1639,2825,3476,3979
452: 60
4710: 5,2990,3314,4455,1074
454: 4059,920,2680,4753
455: 2246,72,3517
456: 4471,2672,4542,2442
457: 437,551,1751
4493: 4789,2640,2803
459: 77,123,3875,2734
460: 3512,4085,4170,709,2422
4176: 
462: 4145,3599,3356
463: 781,1644
464: 
465: 
466: 4065,4476,1789,4116,1856
4374: 
468: 1999,3035,1601
469: 879,4775,182,775
470: 1899
4231: 1567,4703,4116,843
472: 3293
473: 2115,3754,4534,3957
474: 4682,1794,4531
4009: 797,3144,4213
4056: 2516,703
477: 3343,3044,1855,1665,4242,3379
478: 2114,1195,1178
4725: 832,4147
4257: 
481: 1697,3326,3062,4189,2652
482: 1578,743
4715: 
484: 1090,1503,421
485: 3385,8,4478
486: 3974,4141,3982,2114
487: 2600,424,294
488: 
489: 1854,3471,0
4425: 3568
491: 859,357,2411
492: 3277,3911,4373
4304: 4378
494: 952,1019,1104
495: 2595
3998: 2453
497: 1082,1231
498: 4309,2660
499: 1960
4538: 1168,4591
501: 3858
502: 4022
503: 4041,3571
4457: 4665,3550,904,289
505: 2893
4602: 2047,2488,3948,1968,3536,4600
507: 3496,4122,570,4761
4290: 
509: 3393,2207,1256,1925,4131
4227: 4260,1245
511: 971,4769,2571
512: 42
4544: 1981,3799,2536,4078,1540
514: 2040
515: 4775,529,2754
516: 3988,3152,1837
517: 2256,1721
518: 4218,2797,2420,36
519: 1458,2660,1464,2793
4288: 555
521: 1702,2859
522: 138,432,4800,227
523: 3765,4778,2890,1890
524: 
525: 3082
526: 737
527: 826,2686,937,127
528: 3524,4705,4112,935
529: 879,4775,3623,2754,515
4121: 
3987: 965,1540,4078
532: 4312
533: 3914,2019
534: 841,293,2395
535: 
536: 1445
537: 4400
538: 665,2182
539: 1379,3840
3983: 4491,3175,4477,2057
4343: 974,2327,3846
542: 2917,4772,1011
543: 2034,4069
4484: 138,251
4061: 1407,2610,3166
3971: 998,1858,243
547: 783,3632,4150
548: 
549: 1640,2680
4625: 1496,4479,3156,2659
551: 457,3409
4474: 4328
4563: 54,2610,3655,4397
4505: 
555: 4288
556: 4732,3512,2003
557: 1909,1625
558: 3986,3443,3820
559: 
4394: 4135,2561,846
4580: 579,878
4698: 673,3908,1023,2037,1414,2024,4796
563: 4504,1224,4376,1824
4724: 290,1822
4456: 1591,2306,4787,4256
566: 4473
567: 
568: 1507,739
569: 439,1573,1216,3016,2405,315
570: 4122,507,3496,33,4603
571: 140,3643
4026: 
573: 3886,1275,1522
4817: 3134,3789
575: 3707,3430,4101,3831
576: 2878,2545,971
577: 2435,2816,2315
578: 4373,616,4463,4032
579: 4580,38,13
580: 1397,1211,3785
581: 4122,4761,4058,4045,2189
582: 
583: 3416,1285
584: 2495
585: 
586: 4390,1604
587: 3711,1417,2197
3986: 4556,558,3820,303
589: 
4783: 
591: 87,4774
592: 3696,2072
593: 
594: 4084,1536
595: 3146,3274
4766: 1841,1583
4648: 
598: 3820,4183,3443
599: 4562
3978: 2638,4765
601: 2135,2125,2308,2648
602: 2297,4613
603: 
604: 55,1388,830,3878
605: 3054,3232,1397
606: 2480,2047,3001,1551,1968
607: 2210,3064
608: 
609: 303,2841
4331: 2331,3615
611: 4306,3338,1464,4512,3968,848,4816
4795: 792,4491,4169,2055,4284,2868,2356,2985
613: 
614: 3023,2343
615: 2908,3201,1327
616: 4463,260,578
617: 3030
618: 2133,2334
619: 
620: 1511,4371,2812
621: 2251,4216
622: 917
623: 3902,4047
624: 4274,235
625: 
626: 336,1438,4814,3597
627: 629
628: 3956,882,4598
629: 893,627
630: 
631: 1538
4764: 120,926,713,986
633: 2098,4351,3271,3792
634: 1233,3146
635: 3276,3916,1363,4365
4512: 1458,1464,3035,611,4306
637: 4651
638: 1592
4591: 297,20,4538
640: 2756,2292,1156
641: 
642: 
643: 4252,4723,2350,1562,1679,3487
4109: 1764,2666,2887
4053: 79,2519
646: 3042,3478,3667,3888
647: 1250,92,3606
4245: 4157,160,2886
4390: 586,402,3800,871
650: 1820,2288,2849
651: 1787
652: 1904,3253,4151,2861
4065: 1789,466,941,1856,3268
654: 4006,4765,872
4242: 3379,3044,477
656: 3144,2859
657: 
4131: 1925,509,1256,2414
4187: 3074,254
4802: 1004,2649
4789: 4493,2193,1151,1437,2020,2063
662: 3446
663: 1423,2854,2655,3979
664: 1064,1743,4711
665: 538,392
666: 1055,1135
667: 3234,2219,3961
668: 3936,3513,2150,964,3944,4811
669: 32,1013,3588
4082: 3449
671: 2637,2986
672: 
673: 4667,3195,4698,3908,2024
674: 4058,4045
675: 1479,4274
676: 4660,3627,3893
4169: 4355,2057,4491,792,4795,4284
678: 2817,1677,1240
4778: 1777,1838,3765,523
4365: 635,1363,4081
4414: 2308,4079
4322: 3091,3762,2286,3301
683: 2123,2685,2642,4208
684: 
685: 89,891,4726,3339
686: 4810
4643: 33,3763,3972,1241,2737,3496
688: 3370,3456
689: 2144,2132
690: 737,2546
691: 1374,4641
692: 3156,3227,1715,2249
693: 1512,193
694: 3803,4791,4120,4224
695: 711,1841,2062,1432,3873
696: 4244,4546
4289: 1629,3076,2782
698: 
699: 3878,3492,20
700: 3256,4604
4776: 3282,3676,3664
702: 36,2919,2004,4821,1008
703: 1246,2333,4056
704: 2409
705: 2167,229,4596,3714,958
706: 3157
707: 1141,3148,3202
708: 1103,2714
709: 3512,460,4170,48
4052: 4699
711: 1679,695,1738,1060,2062
712: 3659,1682,1203,2977
713: 926,1400,2716,4764
714: 1630,3700,2994
4667: 3195,673,2419,2117,4350
716: 1335
717: 3855,111
718: 
719: 4101,3382,1766
4809: 1384
721: 
722: 1202,817,2573
723: 3314,4455,1528
724: 
4502: 
4032: 1697,3062,578
727: 134,1992,1567,3451
728: 3186,2721,3322
729: 4276,1780,2110,1941
730: 2794,4198,1146,3405
731: 4672,3588,2469
732: 1693,4822,1052,2324
733: 2456,334
4155: 1646
735: 3803,331
736: 4541
737: 690,2546,526
738: 3413,12
739: 2137,4243,4323,568
740: 362,3257
4118: 2266,3524
742: 2164,2826,166,4363,823,4434
743: 482,1578
744: 972,3084,1872,4297
745: 3261,2394
746: 1532,4767,3318,4396,3537
747: 2021,2241,2478,3827,1862,2126
748: 2319,3856
749: 2228
750: 2233,845,2986,1376
751: 1150,2038,1050
752: 3910,2100,4574,3734
753: 3569,4692,1052,3880
754: 4186
4134: 1515,1091,1373
756: 1621,1430,3046
4122: 581,570,4761,507,2189,4603
758: 4273,218,2899,3003
4418: 3724,4810
760: 3165,1937,1590
761: 
762: 1294,2644
763: 2122
764: 1030,347
765: 
766: 89,1762,3339
4823: 2312,2043,4646,4668,3342,3719,4517
768: 
4775: 879,469,529,1507,775,2208,3061,515,3394
770: 4017
771: 3021,1337
772: 4298,3539,2224,248
4220: 2281,781
774: 3054,2056,4733,3755
775: 1507,1950,469,4775
776: 3243,1259,3919
777: 2937,1948,1767,3854,1261
778: 3643,1196,873,849
779: 
780: 
781: 463,4220
4055: 4401,1396
783: 547,3632,795,384,4811
784: 1328,2756
785: 1065,2615,2958
786: 824,4264
787: 4278
788: 
789: 3637,3926,2357
790: 1370,4819
791: 276,2702
792: 4795,4491,4169,4284
793: 2424,350
794: 2040
795: 1390,4526,3936,4811,783
796: 
797: 4009
4141: 4671,3974,486,3982,1948
3990: 3871,199,4104
800: 
801: 3851,2949,3821,1563
4040: 2626
4364: 
804: 90,3970,2489
805: 1667,3494,2585
806: 899,3992
807: 3024,1219,368,1281
808: 2816
4753: 2680,1128,454
810: 2023,4785
811: 2378,1270
812: 
813: 4427,12
814: 3300,2766,2741,3106
815: 3034,3751,1695,4767
816: 3185,1676,4490,2098
817: 722,2573
4763: 2052,2746,2868,2811,2086,4595,148,1508,3645,2217
819: 
3985: 3545,1477
821: 
4772: 1310,2633,4747,1530,2678,1734,542,2917,1011
823: 4363,742,2164,2826,4434
824: 786
825: 
826: 2686,527,937,839
827: 
828: 4060
829: 1839,3482
830: 1867,1388,2113,604
831: 976,3551,3527,3473,1139
832: 2572,4725,1516,1174
4616: 3230,4740,3546,1575
834: 4259,1242,4696
835: 2649,3242
836: 
837: 
838: 1226,1079,4214,429
839: 3577,3262,826
4311: 2497
841: 293,534,2395
842: 
843: 404,4231,1567,1992
844: 1531,3931
845: 750,2164,1376
846: 4135,4394,2561,4111
847: 
848: 3968,854,1464,611
849: 873,1196,778
850: 1425,2183
851: 1294,2644
852: 3505,3671
4661: 1707
854: 3968,848,321,3584
855: 2622,2972
856: 
857: 
858: 991
859: 357,252,4727,491
4787: 2306,1816,2582,3677,4456,3653,4256
861: 4810
4726: 891,2230,685,3339,2280
4647: 2783,1408
864: 3552,4224,3921
865: 3176,52,1642,877
866: 1389,1708
867: 
868: 1916
869: 1544,881
870: 2994
871: 2191,3088,402,4390
872: 1873,654
873: 849,778,3903
4529: 
875: 1754,4103,3218,2533,4051
876: 2370,3743,1363
877: 1471,865,1642,4548
878: 1941,922,4580,1974
879: 469,4775,529,182,2500,3623
4267: 2251,2643
881: 1963,3,1544,869
882: 628,3956,4598,3413
883: 3720,3440
4345: 3834
885: 3467,2710
886: 1566
887: 2737,1802,3475,1020,1763
888: 957,4758,4090
4728: 3211,4635,340,4239,2948
890: 4268,4070
891: 4726,685,3657
4073: 999,113
893: 629
894: 2754,3294,2080
895: 
896: 154,2473
897: 4269,3890,2662,1487,2611
898: 4476,1789
899: 806,2997
4555: 
901: 4655,2313,2113,1878
4262: 326,3250
4473: 566
904: 1985,4665,4457,3550,3795
905: 1293,1793
4480: 
4781: 448
908: 
909: 
910: 
911: 2171,2877,4006
912: 384
913: 2697,4140
914: 3703,1895,4702
915: 4498,4656,2369
916: 1499,4501
917: 622,2612,1953
918: 2332
919: 1607,2284
920: 3963,4059,454
921: 975,4626
922: 4377,1974,878
923: 2591
924: 4617,3955,270,1455
925: 1344,1698,977
926: 713,2809,4764
927: 2919,2004,3115,2279
4427: 950,1267,1704,813
929: 4735,3210,3161
930: 4574,3734,1441,1191,66
3967: 3841
932: 
933: 2175,3169
934: 1602,1110,1082
935: 3524,528,1712,4112,1583,956
936: 1484,2102,1031
937: 826,527
938: 1254,385
939: 123,1995,3875,3897,2853
940: 1480,2031
941: 1856,81,4065
942: 2334,1558,300,4438
943: 1844,3811
944: 
4650: 3189,3046,2548,1913
946: 2356,2985,1050,1956
947: 72,1810,3939,86
948: 4182,3263,4201,2750,3562
949: 4800,1916
950: 1526,2357,4427,1704
4143: 1374,3410,1685
952: 494,3083,2521,4719,247
4720: 2291,4683,1396
954: 4149,1793
955: 3892,2703,4807
956: 1583,1712,935,1060
957: 888,2589,3148
958: 4329,3962,4596,705,229
959: 4230
960: 4126
961: 
962: 2715,2562,2140,3722
963: 2019,2448
964: 4184,2150,3944,3936,668
965: 3987,2229
966: 
967: 4124
968: 3252,2518,433,4031,2606
4679: 1529,1897
970: 1107
971: 511,4769,576,2571
972: 744,3084,1362
973: 1190,2909,3731,232
974: 4343,3391,3846,2528
975: 921,1327,978
976: 831,1443,3527,3834
977: 1698,1344,925
978: 3981,1325,975,4796
979: 2519,4453
980: 3874,306
981: 
982: 3764,4628,3244
983: 4294,4738,193,3932
984: 3531
985: 2768,1222,1160
986: 386,120,4764
987: 4477,3322
988: 46,4261,4792
989: 1284,100,1613,4518,1095
990: 1011,1257,2176
991: 2262,858
992: 3520,4136,1041,3739
993: 2358,243
994: 3165,2448
995: 
996: 2873
997: 
998: 3971,3810
999: 302,4073,2196
1000: 4553
4317: 335,3274
1002: 2606,3510,2385
1003: 4236
1004: 4802
1005: 1218,1735
1006: 4206,2031
1007: 
1008: 702,4821,2804
3970: 2489,804
1010: 1488,2958,1067,2615
1011: 990,4772,2633,542
1012: 1794,2820
1013: 1177,4268,32,669
1014: 2950,2595,2157
1015: 3673,2143,379
1016: 3374,3777,3534
1017: 79,3549
1018: 1203,3522,1905
1019: 4803,1386,494,1676
1020: 3475,3279,4571,887
1021: 1611
1022: 2926,3188,1405,1373
1023: 3908,4698,4796
4093: 2439,3693
1025: 2964
1026: 3371,3915
1027: 379
1028: 1348,1298
4392: 3928,2259
1030: 764,3502
1031: 2102,2804,4218,936
1032: 2130,1063
1033: 4816,4160,22
1034: 3750,2140,2715,3685,4391
1035: 2565,3635
1036: 3303
1037: 2491,3207
4785: 2023,810,2993
1039: 1304,2932
1040: 399,3372,3746,390
1041: 992
1042: 4440,2597
4215: 4508,276
1044: 2328,2177
4393: 
1046: 4587,282
1047: 1117,1290
4439: 2517,4731,3502
4527: 343,2259,1928
1050: 2985,946,4046,2038,751
4351: 3543,3271,4416,2098,633,2872
1052: 2324,4822,753,732
1053: 3741
1054: 2950
1055: 666,32,1135
4051: 3111,3100,2533,2865,1754,875
4748: 3330
4181: 
1059: 4792
1060: 1738,4071,956,2062,711
1061: 1580
1062: 4567,4815
1063: 2130,1032,1474,3849
1064: 664,4255,4711
1065: 785,1194,2028
1066: 3544,1299,3070,2590
1067: 1488,1010,3460,282,239
4596: 319,958,705
4481: 4371,1262,2455,3422
1070: 1288,1255
1071: 4805
1072: 2761,1727,447,2880
4313: 2029,4397,3019
1074: 3310,2959,3314,4710,1990
1075: 
1076: 1991,4597
1077: 1290,1117
1078: 4635,3152,1837
1079: 838,1226,429,1684
1080: 2851,4438,4815
1081: 1167,3112,4352,2656,2490
1082: 497,934
1083: 2991,4773,3097
3973: 2295,1228
1085: 3059,4179,2933
1086: 3412,4385,3530,1514
1087: 1089,1628
4566: 3222,3711,2197
1089: 1628,1087,233
1090: 484,421,3844,2117
1091: 2553,1515,4134
1092: 4437,4732,4461,3952
4334: 2189,1819
1094: 1444,4771,4129
1095: 2888,989,4518
1096: 3220,3566
1097: 3729,4011
1098: 
4705: 3171,528,3484
1100: 338,131,414,55,3959
4489: 220
1102: 
1103: 2714,708
1104: 494,3328,3612
1105: 2842
1106: 1742,1904,2861,1418,3176
1107: 970
1108: 4403,1162
1109: 98,3531
1110: 934
1111: 
4112: 1836,1712,3484,528,935
1113: 3470,3230,4740,2928
4562: 4185,599
1115: 3954,285,3446
1116: 4634,2399,2439,1859,3486
1117: 1047,1077
4068: 1335,4022
1119: 3746,1449,1973,4329,3962
1120: 308,2629,2068,2788
4114: 2084,4232,3258
1122: 3621,4820,2917
4041: 150,1961,503,3571
1124: 
1125: 199,4472,3457
1126: 225,2586
1127: 2028,1448,16
1128: 2680,4753,445
1129: 2157,3308
1130: 4631
1131: 381
1132: 
1133: 
1134: 3977,1205,2421,1741
1135: 1147,1055,666
1136: 4135,2213,3543,2872,4226
1137: 3802,3036
4340: 4607,2011,3121
1139: 3473,1197,831,2781
1140: 1576
1141: 1639,707,2170
1142: 394,2842,2867
1143: 191
1144: 
1145: 1957,1181
1146: 2277,3405,2068,2788,730
1147: 1135
1148: 2828
1149: 2643,171
1150: 3551,751,65,1197,4158
1151: 2020,4789
4182: 948,3263,4201
1153: 2217,3630,1303
4416: 3603,4490,2098,4351,3543
4329: 958,3138,1119
1156: 1157,640
1157: 4508,1775,1156
1158: 2916,4240
1159: 1213
1160: 985,1222,2444,1663,4513
1161: 2959,3415,3042,3478,3349
1162: 1108
1163: 
1164: 4719,419
4504: 563,4173,1224
1166: 3584,1502
1167: 1081,3112,1378,2436
1168: 4538,1412,4384,1803
1169: 3064
1170: 3856,2596
1171: 
4811: 3080,3852,4526,3936,3513,668,795,3216,783,3632
1173: 
1174: 1516,2100,2572,832
1175: 4680,3408,308,4198
4575: 2406,1935,3251,3409
1177: 1013,4070,4405,4004
1178: 1504,4805,478
1179: 88,2999
1180: 2167,2392,3391
1181: 1145,1840
1182: 1609,4330,3558,2757
4686: 3461,3353,1715
1184: 4424,2417
1185: 4682,2078
1186: 3345
1187: 1709
4730: 2950,2808
1189: 2256,4357
1190: 3184,973,312,1724,232
1191: 2374,3734,930,66
1192: 1875,1767,444,2698,3403,4094
4511: 4689
1194: 1864,2028,1065
1195: 478,190
1196: 778,849
1197: 3562,174,1150,3551,1139
1198: 2495,4140,107
1199: 1678,4818,3762,3731
4429: 
4278: 787
1202: 722,2640,4492
1203: 1018,1682,712
1204: 
1205: 3977,1134
1206: 2937,4671,2688,2695,1451
4624: 4814,4822
1208: 4021,1229,2507
4250: 
1210: 
1211: 580,2078,305
3946: 2939,4075,3344,93
1213: 1159
1214: 2141,2320
1215: 3581,2342,3012
1216: 439,569,3016
1217: 
1218: 1005,3815,1470
1219: 807,2069
1220: 386,4292,2763
1221: 1430,4739
1222: 985,1160,4513,322,1785,76
1223: 4180,3849,307
1224: 4173,563,4504
1225: 2161,3525,3108,17,2543
1226: 838,1079,4357
4810: 3376,686,1782,3724,4418,861,2502
1228: 2698,3973,2295,1875
1229: 1408,2507,1208,4021
1230: 3794,3829,2155,1806,2969
1231: 3798,497
1232: 
1233: 634,3146
1234: 2789,2518
1235: 1652,2445,4433
4495: 2524
1237: 2331
1238: 3864
1239: 2269
1240: 3480,678,3640
1241: 4557,1763,2737,4643
1242: 4259,834
1243: 1898,1436,4388,3917
1244: 2867,394
1245: 274,272,4227,4260
1246: 703
4259: 1242,834,4696,4277
1248: 3528
4446: 
1250: 647,92,1903
1251: 
1252: 2105,4307
1253: 4000,4123,1757,435
1254: 938,4601,3472,385,1629
1255: 3447,1070,3821
1256: 509,2207,2171,4131
1257: 990,3725
1258: 4757,3819,87
1259: 1461,776,3919
1260: 2605,4081,1978,1611
1261: 2753,1293,3854,2937,777
1262: 4481,4462
1263: 
1264: 1519,2321
1265: 2496,373,4196,1465
1266: 217
1267: 3637,3190,2357,4427
1268: 2441,1551,3618,168
1269: 
1270: 811,3980,2111,4442,4707
1271: 2179
3955: 4617,924,270
1273: 
1274: 3025,3428
1275: 573,3886,1496
1276: 2568,4172,27
1277: 1739
4308: 1806,2699
1279: 2008
1280: 
1281: 368,3304,807,3024,2963
1282: 1926,1326,4791
1283: 1463,2182
1284: 100,3349,989,1613
1285: 583
1286: 2849
4188: 3225,4226,1788,4063,3313,3200
1288: 3833,1070
1289: 3775,4450,1732
1290: 1077,1047
1291: 1342,3448,3389,3057
1292: 
1293: 1261,905,2753,1793
1294: 851,2644,762,2772
1295: 3447,1736,3081
1296: 2621,4422,1410
1297: 2132,1914
1298: 1028
1299: 3070,2693,3993,3544,1066
1300: 3179
1301: 4431
1302: 2119,1994,3884,3609
1303: 2413,1153,3630
1304: 1552,1039,356
4328: 2645,4474
1306: 267,84
1307: 3727,1870
4411: 
1309: 2071,3741,3192
1310: 4772,2633
4436: 
1312: 2436,2612,2039
